,Unnamed: 0.1,Unnamed: 0,class,tweet
4685,20315,20315,0,once i get a cold beer in my hand there aint no mistakin who i am i cant hide my redneck side
4686,20322,20322,0,even shorter charlie sheen your move mel gibson
4687,20325,20325,1,no you stupid redneck animal husbandry does not mean you can get hitched to your blue tick hound misty
4688,20329,20329,0,on the east coast theres colored hair everywhere this must be the sweetest wave ever
4689,20333,20333,0,my chinese social media feed is in total hysteria over the onset of bird flu recent dead pigs in the river in shang
4690,20346,20346,0,lets go yankees
4691,20348,20348,0,gov rick scott refuses to debate charlie crist because of a small fan
4692,20349,20349,0,new avi thanks to b oreo
4693,20362,20362,1,the way this niggah just flinched at this movie was priceless
4694,20374,20374,0,feeling the crisp fall wind spinning around me and watching the colorful leaves fall like rainbow colored raindrops
4695,20385,20385,0,chest tattoos on females are trash
4696,20397,20397,0,whos to blame for the yankees underperformance this year the umps management the ebola outbreakhow bout the
4697,20436,20436,1,youre a fucking queer
4698,20437,20437,0,the trash generation
4699,20438,20438,0,where are all the thinkpieces on why kids call themselves trash and garbage these days
4700,20445,20445,0,from a tdd pov linux is just a mock for the kernel of the gnuhurd system
4701,20446,20446,0,if youre gonna trash talk my piercings dont say it in front of my best friends
4702,20452,20452,0,what got me into baseball well only a couple more days till all these legends will be retired yankees
4703,20453,20453,1,commence carpet bombing all iraq soldiers in this video executed by jihadis from tunis
4704,20456,20456,1,in your own shit now pussy what a joke youd end up just like all the rest no show chicken shit mother fucker
4705,20458,20458,0,thank you captain itll never be the same
4706,20464,20464,0,rams too lakers as a whole is trash jordan hill is trash play davis and randle more
4707,20470,20470,1,raunchy ass hoe
4708,20472,20472,0,ravioli stuffed wit lobster nd a nice stuffed clam eating betterthanamobster
4709,20476,20476,0,re alexander skarsgard my roommate has declared hes a sexy albino lizard i dont know how thats sexy but it kinda is
4710,20477,20477,0,reaaallly wish i had more milk for oreos lol
4711,20480,20480,0,ready to go get my fried oreos
4712,20482,20482,0,real basketball players get disappointed when they throw something in the trash can and miss
4713,20495,20495,0,real talk not being byes or nothin the whole nfc south glad bag trash this year none of the teams have a chance making it to the playoffs
4714,20500,20500,0,really craving my arroz con pollo y habichuelas right now
4715,20501,20501,0,really tempted to let out the redneck side of my drink a lot of beer and sing some country karaoke
4716,20504,20504,0,reaper drones pinpoint jihadi john via
4717,20511,20511,0,regular joes rockin tha boat thats us redneck yacht
4718,20513,20513,0,remember that fear is there to guide you not cripple you
4719,20520,20520,0,republicans arent the only racist in america we have racist democrats too but dont play the token negro card
4720,20521,20521,0,rescue elephant calf looking fuzzy at the international fund for animal welfare rehabilitati
4721,20523,20523,0,rev charlie rangel what unions stand for are damn like inflatable rats
4722,20524,20524,0,review the yanks are coming a military history of the united states in world war i via
4723,20525,20525,0,rewrite tinker with its official language regarding samesex relationships divorce remarriage etc but nothing is set in stone at all
4724,20538,20538,1,roman catholics in the us are trash they give catholics in europe a bad name
4725,20543,20543,0,rose colored glasses only you guys
4726,20544,20544,0,roseanne really bums me out the show and the woman on that note its time to chug some zzzquil
4727,20545,20545,1,roses be redorchids be bigger donts tell yo daddyyou fuckin a nigger vddie
4728,20549,20549,0,rotherdam rapejihad coverup young girls sacrificed on altar of political correctness in favor pf paki pedo gangs
4729,20556,20556,0,ruby is not ugly bunga bunga
4730,20557,20557,0,rudy throws fastballs near chinno sweat crist ducking giuliani caign politics in florida dog
4731,20568,20568,0,russel martin had a miserable season but is quietly having a good september yankees bluejays mlb
4732,20576,20576,1,so to my favorite nigger to work on the plantation just remember next time ask for the watermelon dont steal it
4733,20582,20582,0,so to my mom came home to tacos and brownies
4734,20588,20588,1,sir please go text your mexican bitch because im not finna deal witcho childish ass
4735,20590,20590,0,snl mocks entire obama tenure in ebola skit hot air
4736,20591,20591,0,somebody please bring out of my hotel room and hire me for something realgt i work hard for somebody throwing me in the trash iwantout
4737,20593,20593,1,stfu boris fagjo cause he a faggot makes sense now right bran prolly real nurturing lol
4738,20600,20600,0,saltine crackers for dinner lol sad lyfe
4739,20610,20610,1,same reason u look like anthony davis with them eyebrows why the fuck do niggers act so different when girls are arounds
4740,20613,20613,0,sapete che vi odio ho finito
4741,20615,20615,0,saw pick up a dime off the floor with her toes apparently my monkey toes gene is strong with that one
4742,20617,20617,0,saw brownies on the kitchen counter bit into one and immediately a surge of pain and spice hit my tongue chili flakes eff you brian
4743,20633,20633,1,scandal a negro bed wenchs fairytale and propaganda via a must see for hebrew daughters of zion
4744,20635,20635,0,schoolschooschoschscsststastaystay hstay hostay homstay home
4745,20639,20639,0,scott brooks finds new ways to flip me the bird each game i know its the right move but idontcare kdstreak imsad
4746,20648,20648,1,seattle mayoral election this year a choice between a bunch of women nonwhites and faggotsfag lovers
4747,20649,20649,0,sebastian is high on cat nip rn
4748,20656,20656,0,see me ride out of that sunset on your colored tv screen tnt acdc
4749,20659,20659,0,see the jumbotron where the jig is
4750,20665,20665,1,seegt its a fine linegt killing faggots doesnt change the source of their creation which is stupid people overbreedinggt periodgt
4751,20667,20667,0,seeing another baseball team just makes me wanna book my trip right now
4752,20670,20670,1,seeing ugly bitches get pregnant lets me know that nigga swill fuck anything with a pussy alcohol is no longer the excuse you was pressed
4753,20671,20671,1,seem like da colored folk be gettin in da way lately i just sayin
4754,20675,20675,0,selling ex lax brownies in front of meijer to pregnant women gooddeed
4755,20676,20676,1,senator is an anchor baby go back from where you came natural born canadian
4756,20681,20681,0,sent ideas in to voem they only seem to wanna hold testingdrills in nice weather we need to run mock incidents in bad weather night
4757,20682,20682,0,serious question here how many country songs mention honkey tonks
4758,20685,20685,0,seriously reading thriller like books spook me more than most horror movies bookgeek
4759,20690,20690,0,sewing is also a requirement to be an isis jihadi girl keep the mens clothes presentable isisfeminism
4760,20698,20698,0,shades of eric chavezs past gold glove yankees oakland
4761,20704,20704,0,she may be dumb as a stump but even sarah mocks obama
4762,20733,20733,1,she got every niggah lookin like dam
4763,20735,20735,0,she has zebra tights in her take home bag me and my mom are just
4764,20759,20759,0,she sounded like a bird crowing
4765,20767,20767,0,she trash tho
4766,20769,20769,0,she unfollowed me after i said i cried watching dawn of the apes lmaooooooo
4767,20777,20777,0,shes definitely a kardashian bird
4768,20778,20778,0,shes just mad cuz her big toe looks like an angry bird haha
4769,20779,20779,0,sheehey back door cuts still go un guarded iu hoosierhoops hoosiers
4770,20780,20780,1,sheeple just like those racist sexist teabaggerswho just elected these two old white men
4771,20796,20796,1,shoot that nigga an his shorty bitch
4772,20798,20798,0,short answer yes sage grouse rebellion will obama use two small birds to limit oil drilling in the west
4773,20800,20800,0,should oscar go to or computer that turned him into an ape nothe computerscience major movie
4774,20801,20801,0,should i be worried that a lady behind my building is talking to a crow
4775,20803,20803,0,should i take a nap though too kill a mocking bird or nah
4776,20824,20824,0,shut up birds its bed time
4777,20829,20829,1,shut up faggot
4778,20834,20834,0,shy girls gtgt
4779,20836,20836,0,shy singer surprises and melts simons heart this was so damn beautiful i almost cried
4780,20837,20837,0,shylock wongs incidents of democrat bigotry in weeks media mum via
4781,20838,20838,0,shylock wongs incidents of democrat bigotry in weeks media mum via
4782,20842,20842,1,sick of your coon antics accuracy gt
4783,20845,20845,0,sierra almost got caught with the ole hick
4784,20846,20846,0,sighs of relief from beijing guoan fans chinas govt as club nips japanese rival in tense match football
4785,20851,20851,0,sinai jihadi group beheads accused of being spies of the jews via
4786,20866,20866,0,sitting alone watching white chicks no pants fuzzy blankets tea turn up
4787,20867,20867,1,sitting at the bar at work watching walking dead and all these fucking wetbacks decide to come in turn on their spic music jesus christ
4788,20868,20868,0,sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri
4789,20869,20869,0,sitting on the deck enjoying a stoneipa watchingsmelling the neighbors burn trash missouri
4790,20871,20871,0,sixten just shoved like oreos down his throat
4791,20874,20874,0,skippy and the kats fezbandname
4792,20876,20876,0,slack jawed yokel husband
4793,20899,20899,1,smh hate that hoe
4794,20901,20901,1,smh queer
4795,20902,20902,1,smh u niggers ur music knowledge
4796,20916,20916,0,smuggled letter by gaza tunnel digger details suffering under hamas rule via
4797,20923,20923,1,so i decided to drive to the good walmart where the colored folks dont go bc its food here
4798,20934,20934,0,so im at tedgibson and ted is getting his hair colored right beside me heeeey
4799,20935,20935,0,so ive been pretty paranoid about the cooling weather bringing about an abundance of birds in austin nyc and philadelphia
4800,20936,20936,0,so politico says rney will win and then goes after gallup for doing the same thing lmao at you teabaggers morningjoe
4801,20938,20938,0,so am i the only cracker up playing his guitar thank you on this saturday night
4802,20951,20951,0,so i bought condoms for my party at rite aid and the lady gave me a dirty look just now i came back and bought trash bags imagineherface
4803,20958,20958,0,so lets see what you look like in the am without the filters and colored contact lenses your followers are dying to know
4804,20959,20959,1,so many bitches in one sentence fixitjesus
4805,20961,20961,1,so many hoes whipped you would have thought we were still in slavery
4806,20963,20963,0,so many weird people in the ghetto at this time
4807,20964,20964,0,so much for ucla being the team to beat they are trash
4808,20965,20965,0,so much more going on but hypocrisy doesnt sit well with me my redneck family from central illinois more black then bieber
4809,20968,20968,0,so my daughter seen charlie villanueva questions on
4810,20970,20970,0,so my light was off door was closed mom walks in turn lights on tells me to take trash out in the morning then walked out light on
4811,20973,20973,1,so niggers really believe phelps just smokin on a regular huh tell me now ill log off for the night
4812,20975,20975,0,so now been trill is trash cus asap said so ok
4813,20979,20979,0,so real its unreal lol yankees worldseries mlb
4814,20990,20990,0,so we are not even two full games into the season and the fairweather whining is already in full effect yankees
4815,20996,20996,0,so you dont want to see the true life story of american heroes bizzy lazy krayzie wish you wanna watch hillbillies shoot pumpkins
4816,21000,21000,0,so i can get into something closely approximating the full bird of paradise yoga pose time to make my ragdoll cosplay
4817,21001,21001,0,so about this flappy bird game then
4818,21008,21008,1,soetoroobama is moving the country forward w his vision his vision is to downsize our oppressive country and get even w whitey war
4819,21015,21015,0,some douche cubs redneck cubs fan freaked out asking if bites no you bloody berk hes like
4820,21016,21016,0,some jihadi posted a bio of the isis boss mr awad with excellent sociological info cant thank himher enough for the gift
4821,21017,21017,0,some are oval and some are pink some are blue and some are just yellow
4822,21025,21025,0,some black people live in an entirely different world where everything is peaches and cream apparently take off the rose colored glasses
4823,21032,21032,1,some lying ass hoes lol
4824,21037,21037,1,some niggas save hoes
4825,21043,21043,1,some of these hood negros dont deserve bail money the way they be visiting jail
4826,21056,21056,1,somebody couldve been like aye man you dropped your money but nooooooo fucking broke faggots selfish bastards i hate yall
4827,21058,21058,1,somebody please choke that fucking retard that keeps yelling mashed potatoes what a tool pgachionship
4828,21063,21063,0,someone at my household wants to die i get all excited to enjoy a couple of oreos but someone left only one one friggin oreo
4829,21066,21066,0,someone come take these brownies away from me before i eat the whole pan
4830,21068,21068,0,someone please bring me goldfish crackers
4831,21069,21069,0,someone probably told him god was trash
4832,21070,21070,0,someone should explain to blake griffin that talking trash to an opposing string is unbecoming even amongst clippers
4833,21071,21071,1,someone shut this beaner up please
4834,21072,21072,0,someone tell his dreads are part of the uniform id pull your hair too why are you trash talking cut your doodoo braids
4835,21074,21074,0,someone tell the royals to stay home there
4836,21078,21078,0,someones mother called me a handsome buff yellow thang last night my ego was temporarily elevated and was dying lol
4837,21085,21085,0,sometimes i wish i had a cute pet monkey but then i remember it would probably defecate everywhere beat me up and destroy my house
4838,21093,21093,0,sometimes even i gotta tell these hoes to grow up smh
4839,21100,21100,1,sonnen is a faggot
4840,21102,21102,1,soon will be to fuck backtrack and i cant wait because fuck those faggots
4841,21104,21104,0,sooo my first aidcpr certification came in handy tonight glad i didnt lose my monkey
4842,21106,21106,0,sore loser charlie crist give concession speech calls for recount tcot pjnet
4843,21107,21107,0,sorry sam i went to is wes durham woody durham son if so why is that tar baby doing a pack game
4844,21109,21109,0,sorry all my fellow negros
4845,21110,21110,1,sorry fo da rant it make me mad and ashamed to be colored i wish i be white so yall would like me
4846,21117,21117,0,sources say that charlie crist is on the phone with rick scott as i type this to concede
4847,21118,21118,1,southwest airlines is like driving in a mini van with your white trash cousins who love to huff paint thinner before before working
4848,21119,21119,0,space brownies
4849,21123,21123,0,speaking of ford and garland i need to get my sub from there and a job application lol killin birds with one stone merica
4850,21125,21125,0,special thanks to tina charlie and staff at waverly hills thanks to everyone that dedicated time to make the
4851,21128,21128,1,spending money on these hoes nigga you aint fuck shit
4852,21129,21129,1,spics are half breed trash no filthy native should be allowed to speak to any european
4853,21136,21136,0,stafford trash without megatron fantasyfootballproblems
4854,21142,21142,1,stay home then bitch fuck u
4855,21144,21144,0,stay warm beanies sweaterweather
4856,21146,21146,0,stayin up late to watch ichiro yankees
4857,21148,21148,0,step up and take your oppurtunity freshfaces iubb hoosiers
4858,21150,21150,0,stephan a smith saying jay cutlers shouldnt be a mvp candidate is just straight up retarded
4859,21163,21163,1,still really confused re humplayproblems i think lucricusis a fag dagger
4860,21168,21168,1,stoni is a fuckin queer
4861,21170,21170,0,stop smokin bathsalt charlie brown rejectedpeanutsspecials
4862,21177,21177,0,stop ing celtics trash please
4863,21188,21188,1,stu a rape faced faggot man im sick of this nigga
4864,21189,21189,1,stuck up serious bitches are possibly the worst type of girls ever
4865,21190,21190,0,study by center for biological diversity called taxpayer funded ivanpah a kill birds year
4866,21210,21210,1,stupid teabagger restaurant making customers pay minimum wage fee
4867,21211,21211,1,stupid white people making my posts relevant to they own life stupid cousintoucher honkie whitetrash blonde
4868,21213,21213,1,subtweet me one more time you dirty chink whore
4869,21216,21216,0,such a trash episode of the walking dead tonight
4870,21219,21219,0,suddenlink is trash yall know how important bubble guppies is to our day
4871,21226,21226,0,sundays are the day to chug through while everyone else around you is obsessing with what their fave football team does and fantasy league
4872,21230,21230,0,supporters of officer darren wilson rally in st louis ferguson kkk tcot tpot teabaggers teaparty
4873,21234,21234,0,surprise surprise tsa trashes brandon darbys border patrol sources
4874,21235,21235,0,surrender of divinity conquerors of the apocalypse via gtoriental black metal hell
4875,21240,21240,0,swap meet bound beaner
4876,21242,21242,0,sweet jesus morningjoe are you going to split screen rep james clyburn charlie daniels at the same time morningjoe
4877,21245,21245,0,sweet baby birds you crack me up houston foodlovers
4878,21247,21247,0,sweet yellow bone thang i call her honey mustard
4879,21248,21248,0,sweet just found that box of twinkies i bought last year for i bet its at least tripled by now such a nobrainer buy
4880,21263,21263,0,trust me seattlegt we give thanksgiving its duegt a huge flightless bird dream come true for european bird eaters
4881,21264,21264,1,trust me when i say that jesuschrist would be killing faggots if he came back to life in todays day and agegt spartacus rome
4882,21269,21269,0,taco bell is super trash when youre sober
4883,21276,21276,0,taking out a second mortgage and betting it all on the yankees winning the world cup they win a lot seemed like a nobrainer to me
4884,21287,21287,0,taria the filterless sisdari the angelic sisim the big bro lol and jigg lil
4885,21289,21289,0,tattoos are about expression not meaning one mans trash is another mans treasure
4886,21318,21318,0,terrifying leprechaun
4887,21319,21319,0,text me instead of playing flappy birds soiknowitsreal
4888,21329,21329,0,thank you charlie ff
4889,21330,21330,0,thank you charlie
4890,21331,21331,0,thank you charlie happy thursday
4891,21332,21332,0,thank you hand out that candy charlie
4892,21333,21333,0,thanks for coming with me last night because its ghetto and no one else could of handled it
4893,21334,21334,0,thanks charlie
4894,21335,21335,0,thanks charlie
4895,21336,21336,0,thanks charlie have a great evening
4896,21339,21339,0,thanks to cracker tweets today my pilchards on krackerwheat are repeating on me like a typical night on the bbc
4897,21345,21345,0,that ouija movie look like trash
4898,21347,21347,0,that principal shld be ashamed look at these poor colored kids who we made smart they are not your props disgusted morningjoe
4899,21386,21386,0,that crow has socks
4900,21390,21390,0,that dude from chicago w the fuzzy mustache and bangs johnny love hes whack memoriesofidots
4901,21391,21391,1,that dumb black bitch that was getting the cards for the picture made me so fucking mad she ruined my day
4902,21393,21393,0,that front flip was trash thats how i front flip into the swimming pool and land on my back every time
4903,21394,21394,1,that fucking slutty beaner
4904,21404,21404,0,that long hair doesnt cover up your redneck
4905,21406,21406,0,that mocha colored chick doegtgtgtgt think i fell in
4906,21416,21416,0,that night cap nonsense is for the birds
4907,21420,21420,1,that pic is now circulated by jihadis with a call to kill him saudi isis syria
4908,21428,21428,1,that shade of faggot clashes with your eye color
4909,21433,21433,0,that warm fuzzy feeling when youre able to give someone a helping hand talking about medical problems with others can really help
4910,21435,21435,0,that was a solid investment of mins cue up frank yankees wow
4911,21438,21438,1,that was my faggot rant for the night
4912,21439,21439,0,that was not good times starting the mickey mouse club soon
4913,21440,21440,0,that was trash im just gonna put my phone down goodnight
4914,21442,21442,0,thatd been a ghetto little meal
4915,21451,21451,0,thats like saying ive had the pinto since dude ive had an iphone since the beginning
4916,21459,21459,0,thats right im making brownies right now
4917,21478,21478,0,the yanks are coming from disparagement to pride
4918,21479,21479,0,the yankees dont need tanaka or beltran or all these big name players believe
4919,21480,21480,1,the midwest of the us is white trash
4920,21481,21481,1,the south of the us is white trash
4921,21482,21482,0,the teabagger freemarket really doing wonders in bangladesh these last couple of days tcot teaparty randpaul
4922,21483,21483,1,the elite call conservatives our niggers behind closed doors tcot teaparty
4923,21484,21484,0,the are playing the tonight in other words i am not friends with
4924,21485,21485,0,the african goshawk accipiter tachiro is a species of bird of prey in the accipitridae family fou
4925,21486,21486,0,the bucs has great uniforms and ruined them both for that trash smh
4926,21487,21487,0,the conjuring wasnt trash it just wasnt as good as insidious
4927,21489,21489,0,the devil wears charlie by revlon lesserfilms
4928,21491,21491,0,the giants trash
4929,21492,21492,0,the guy got excited when he saw oreo cookie crusts he thought i was making pie he was bummed when he realized it was cheesecake
4930,21495,21495,0,the john cantlie video issued by al furqan media is a new level of the jihadi propaganda promises more episodes wages ideological warfare
4931,21496,21496,0,the kfan mock draft continues cleveland is on the clock paul allen has the vikings pick i am going with def back justin gilbert
4932,21498,21498,0,the met office has issued an amber warning of snowat least its not a warning of amber snowposh word for yellow
4933,21500,21500,0,the office fuzzy socks and my favorite blanket is literally all i need in life rn
4934,21501,21501,0,the perfect gift for the jihadi on your shopping list
4935,21502,21502,0,the perfect gift for the jihadi on your shopping list
4936,21503,21503,0,the pirates have made the playoffs and the yankees are outhell has frozen over
4937,21505,21505,0,the republican lt governor of missouri says hes sorry he called law angloamerican law racist pig that he is
4938,21506,21506,0,the rick scottcharlie crist ads have been running nearly nonstop in florida for the past week and they are getting even worse
4939,21507,21507,0,the saints are pure trash lol smh
4940,21508,21508,1,the south is full of white trash the midwest is full of white trash the west coast if full of white trash
4941,21511,21511,0,the walking dead is trash peoplethat is all
4942,21512,21512,0,the wayans bros is the most retarded show ever
4943,21514,21514,0,the yankees still suck
4944,21518,21518,0,the beautiful fairy pools near glenbrittle on the isle of skye scotland
4945,21520,21520,0,the bengals have been trash for like weeks it seems
4946,21522,21522,0,the bird is the word
4947,21523,21523,0,the birds and the bees
4948,21524,21524,0,the birds and the bugs voguet by anat r via vintage jewelry bugout insects birds
4949,21535,21535,1,the blacks in california are typical niggers
4950,21536,21536,0,the boy who shot albino deer
4951,21537,21537,0,the brownies i just made are a sin
4952,21539,21539,1,the chinks really hunting their food dog shot with arrow in no east
4953,21546,21546,0,the early bird gets the worm but the second mouse gets the cheese
4954,21547,21547,0,the early bird takes a nap before noon
4955,21550,21550,0,the ending to that yankee game was so planned i cant even take it
4956,21551,21551,0,the fact that the bruins drafted a yankees fan just goes to show how weak the scouting staff is imo didnt do their homework firechoreli
4957,21552,21552,0,the family of ron oneal needs to sue wutang for that trash song they released in his name
4958,21557,21557,1,the fucking royals bitch work
4959,21563,21563,0,the guinea fowls are not what they seem
4960,21572,21572,0,the jig
4961,21573,21573,0,the jigg is up
4962,21575,21575,0,the last atbat at yankee stadium thanks for making it a good one captain farewellcaptain
4963,21578,21578,1,the leftisthomosexual war on the catholic church kicked into high gear with the infiltration of the priesthood by boyraping fags
4964,21589,21589,1,the nations know who we are but we rather be real niggers bad bitches
4965,21599,21599,1,the people who have historically been called white trash were called that for a reason theyre white trash the truth hurts
4966,21604,21604,0,the proisis jihadi prayer from hajj making the rounds now
4967,21605,21605,0,the punishment should fit the crime for instance if you take the last twinkie you should choke on that twinkie twinkies are sacred
4968,21607,21607,1,the reason shelby hates sandwiches is because he is a queer
4969,21608,21608,0,the redskins just begging to lose this game smh
4970,21609,21609,0,the redskins should change their name to the injuns
4971,21610,21610,0,the republican teabaggers hate this but screw em
4972,21611,21611,1,the rich kids of beverly hills is trash and not even entertaining trash and why do they all look mid thirties
4973,21612,21612,0,the right for an english person to go about his business is more important than any suspicion of some rouge wog cop
4974,21620,21620,1,the thing about working with black people these bitches never on fucking time then wanna complain about a short check bitch dietoday now
4975,21623,21623,0,the two ringless fags barkley reggie were talking nonsense the entire game
4976,21627,21627,0,the value of abu statement is that his credentials in jihadi circles are impeccable facing trial on terrorism charges
4977,21639,21639,0,thee bears are trash tho
4978,21641,21641,0,their gotta be a loaded lux vs murda mook
4979,21642,21642,0,their salsa negro is awesome
4980,21644,21644,0,them brownies tho
4981,21653,21653,1,them queer ass shorts rabchenko got on
4982,21663,21663,0,then i went inside in order to hide from mutant bird
4983,21664,21664,0,then zerah the cushite came against them with an army of one million men and chariots they came as far as
4984,21676,21676,0,there are lots of top tier wrestlers who started as yardies
4985,21680,21680,0,there is a trash bag in my hall thats been there for like wks weird thing it changes consistency every few days
4986,21681,21681,0,there is no such rule as tie goes to the runner out or safe yankees johnsterling
4987,21683,21683,0,there is this yellow thing in the sky i dont know what to make of it
4988,21686,21686,0,there should be a side trip into dc to charlie palmers during cpac
4989,21689,21689,0,theres a bird nest in my garage and so now when the birds fly out they poop on my car
4990,21691,21691,0,theres a green bowl high a spliff high a j high a blunt high a moke high and a moke coffee high
4991,21693,21693,0,theres a special place in hell for people who slam on their brakes for yellow lights
4992,21696,21696,0,theres gonna be a lot of trash talk todayworldcup
4993,21703,21703,0,theres someone riding around the robinson walmart in a lawn mower with ghetto headlights added reallife
4994,21707,21707,0,these are insane and cigars trash foam done bumped his head these are insane like so insane
4995,21709,21709,0,these birds messy
4996,21746,21746,0,these brownies are bomb
4997,21747,21747,0,these brownies
4998,21784,21784,1,these hoes be lying to all of us nigga i got news for the monogamous niggas yo bitch fucking anonymous niggas
4999,21837,21837,1,these niggas retarded lmfaoo
5000,21842,21842,0,these peanut butter brownies bout to give me life too
5001,21843,21843,1,these people are fags
5002,21858,21858,0,they come out charlie sheen they come out coupe machine
5003,21859,21859,0,they come to you out of the blue they make others see red and green with envy they arent always black or white youre not yellow luckily
5004,21860,21860,0,they didnt lose the city red sox fans are bandwagon fans just like yankee fan morningjoe
5005,21864,21864,0,they got david taking out the trash
5006,21866,21866,0,they got the redskins faking injuries
5007,21871,21871,0,they have a clumsy bird too lol what is life
5008,21873,21873,0,they love me at the place i bring my car toi dont know why spanish men love me sometimes i do look like a guala though lol
5009,21875,21875,0,they must be russian birds russian birds are known for invading chiminea
5010,21881,21881,0,they say one mans trash is the next mans treasure where one finds pain the next might find pleasure
5011,21882,21882,0,they say our state bird is rarei literally see one at least once a day
5012,21884,21884,1,they should have never gave a cracker a transmitter will flip when he sees this
5013,21885,21885,1,they slut for me they kill for me they steal for me and of course itll be yo cash and ill murder that bitch send the body back to yo ass
5014,21889,21889,0,they took it there bro you know im civil wait a minute lol dont get ghetto v
5015,21890,21890,0,they trying to hoe todd gurley johnny manziel signed them helmets and got off but suspend gurley the rest of season
5016,21893,21893,0,they use to call my mom japs when she was younger lol asian racial slurs
5017,21894,21894,0,they were taking a picture and i saw a bird fly past and i was like oh bird
5018,21899,21899,0,thing that made me feel old today tori amos is
5019,21900,21900,1,think its okay to take my property and break it fuck you bitch
5020,21902,21902,0,thinking about the boom boom boom waaay ho video makes me laugh at least once a day
5021,21905,21905,0,thinking bout those oysters at the gator bait
5022,21913,21913,0,this yr old on masterchefjunior made my chicken look like trash
5023,21916,21916,0,this billy crystal tribute to derek jeter is crazy i hate the yankees but man derek jeter
5024,21917,21917,0,this charlie murder game is pretty dope xbla
5025,21919,21919,0,this isnt murica charlie brown rejectedpeanutsspecials
5026,21922,21922,0,this just caught me talking to a bird and that was pretty embarrassing
5027,21928,21928,0,this being sick is for the birds
5028,21930,21930,0,this being too sick to function is for the birds i was starting to feel slightly better earliernow i feel like death again
5029,21935,21935,0,this bitch buys sparkling water
5030,21938,21938,0,this bitch thincc she dress coding me
5031,22022,22022,0,this bro is just rippin apart a bird about feet from us redtail hawk
5032,22023,22023,0,this brownies bro
5033,22024,22024,0,this car has two registration tags both yellow one for one for wth
5034,22027,22027,0,this cowboys an redskins game was a hell of a game
5035,22028,22028,0,this does create a slippery slope tho players gonna have to watch they mouth too no tolerance for ignorance anymore
5036,22030,22030,0,this dumb berk drives in circles through town on his bright yellow cycle with music blaring
5037,22036,22036,0,this flappy bird game addicting
5038,22040,22040,0,this fuzzy wuzzy kitten wants to know how a raven is like a writing desk find out why here
5039,22044,22044,1,this girl is retarded
5040,22048,22048,0,this guy is i learn new things every day u the only one still talkin bout jim crow there go that republican
5041,22061,22061,0,this hot chocolate and famous amos too bomb right now
5042,22066,22066,0,this is a long yellow for a bunch of track sweeping not a ton have taken opportunities to pit indycar goprograndprix
5043,22067,22067,0,this is a sexy tweet with a lead yankees turn to matt thornton to finish off the red sox in the
5044,22068,22068,0,this is better than flappy falloutbird
5045,22078,22078,0,this is really for exploding giant yellow ducks appreciate this
5046,22079,22079,0,this is so much fun hoosiers hoosierdaddy
5047,22080,22080,0,this is true charlie clips the coldest battle rapper doing it no debating
5048,22082,22082,0,this is why my mother isnt allowed to make brownies
5049,22084,22084,0,this is why nothing gets done morons like coburn trying ad a gun amendment a public works bill push back on the teabagger morningjoe
5050,22088,22088,1,this kid looks like a retard when he tries hiding his phone so obvious
5051,22096,22096,0,this mint brownies recipe is made with almond flour coconut palm sugar coconut oil and coconut mi
5052,22097,22097,0,this morning is brought to you by emergenc i really need to nip this coldflu business in the bud nogermswanted
5053,22098,22098,0,this music is trash
5054,22100,22100,0,this my dog telling me he is done playing frisbee for now lazy mutt
5055,22101,22101,0,this new avi trash or nah
5056,22108,22108,1,this nigga jerry room smell like bad
5057,22111,22111,1,this nigga over here telling me he dont fuck with this bitch when he do or maybe she lying lol
5058,22120,22120,1,this niggah know wassup
5059,22124,22124,1,this nigglet
5060,22127,22127,0,this no beef thing is for the birds
5061,22131,22131,0,this one night i was tripping off brownies i put my running shoes on and i was still in pjs it was
5062,22132,22132,0,this picture on weibo made chinas censors add big yellow duck to its list of banned terms
5063,22134,22134,1,this rain got yall women talking out your ass a nigga should spend of his income on a bitch bruh get these hoes the fuck outta here
5064,22136,22136,0,this recolored pictured of abraham lincoln is one of the coolest things seen in a
5065,22137,22137,0,this reminds me of another quality video lol he aint fittin to front for these peckerwoods
5066,22147,22147,0,this store is so redneck
5067,22150,22150,0,this target is ghetto but whatever
5068,22153,22153,1,this time a night dark skin niggas really turn into lightskin niggas i swear i seen a darkie try buying starbucks ago but they closed
5069,22154,22154,0,this waiting thing is for the birds
5070,22156,22156,1,this weeks rfn segment is in the can i discuss idaho being a faggot marriage state just like washington
5071,22159,22159,1,this white bitch had the fuckin nerve to call me a when shes the one payin for her lips to get
5072,22160,22160,1,this white bitch tried to set me up for a racial war lol bitch its impossible im smarter then you
5073,22161,22161,0,this whole game ive been trying to figure out why the dutch are wearing yellow smh
5074,22166,22166,0,this good pricklypear shiner
5075,22167,22167,0,this good pricklypear shiner
5076,22170,22170,1,those guys are the definition of white trash
5077,22172,22172,0,thou shall not mock ryanthe futurekelly
5078,22175,22175,0,three little birds
5079,22181,22181,0,thursdays really been trash this season
5080,22182,22182,0,thw white iron band plays this weekend in fargond at the with charlie parr the next nightsaturday
5081,22188,22188,0,tilt my chin back slit my throat take a bath in my blood get to know me
5082,22189,22189,0,time kill birds with stone work out while i renew my food handlers card online push play for this dumb class
5083,22194,22194,0,time to start listing to il spook
